I1;I2;I1MAX;I1MIN;I1VAR;I2MAX;I2MIN;I2VAR;I3;I4;I3max;I3min;I3var;I4MAX;I4MIN;I5;I6;Itotal1;Itotalmax1;Itotalmin1;Vdcmean1;Vdcmax1;Vdcmin1;Pdcmean1;IR;T;range 1;range 2;range 3;range 4;class
3.1864;3.1864;3.209;3.1793;3.13E-05;3.209;3.1793;3.13E-05;3.1864;3.1864;3.209;3.1793;3.13E-05;3.209;3.1793;3.1864;3.1864;426.91;457.43;394.62;511;511.91;506.63;143.34;560;23;0.0297;0.0297;0;0;0
4.6437;4.6437;4.653;4.6338;9.93E-06;4.653;4.6338;9.93E-06;4.6437;4.6437;4.653;4.6338;9.93E-06;4.653;4.6338;4.6437;4.6437;433.51;456.94;422.1;501.78;502.29;501.48;205.04;816;31;0.0192;0.0192;0;0;0
2.51;2.51;2.5247;2.505;1.14E-05;2.5247;2.505;1.14E-05;2.51;2.51;2.5247;2.505;1.14E-05;2.5247;2.505;2.51;2.51;426.98;457.34;394.42;504.5;505.19;500.3;111.47;441;26;0.0197;0.0197;0;0;0
2.4051;3.3859;3.3034;2.1968;4.90E-05;3.3887;3.3069;9.11E-07;3.3026;3.3026;3.3075;3.2983;1.65E-06;3.3075;3.2983;3.3026;3.3026;426.84;456.93;393.92;499.72;499.97;499.3;144.81;580;31;1.1066;0.0818;-0.9808;0;2
4.5199;5.1518;5.0561;4.4125;2.05E-05;5.1569;5.0595;3.73E-06;5.0602;5.0602;5.0667;5.0528;5.30E-06;5.0667;5.0528;5.0602;5.0602;461.39;463.73;456.89;497.6;497.78;497.42;221.32;889;34;0.6436;0.0974;-0.6319;0;2
2.0001;3.6749;3.572;1.5986;0.00016329;3.6783;3.5756;2.86E-06;3.5741;3.5741;3.5812;3.5665;9.79E-06;3.5812;3.5665;3.5741;3.5741;426.98;457.34;394.42;507.6;508.2;506.69;158.9;628;26;1.9734;0.1027;-1.6748;0;2
1.5307;3.0652;3.0293;1.2112;0.0006496;3.0838;3.0329;5.56E-05;2.9893;2.9893;3.0326;2.9752;0.00028669;3.0326;2.9752;2.9893;2.9893;426.59;457.24;394.65;517.03;520.07;506.34;135.39;524;17;1.8181;0.0509;-1.5345;0;2
0.15435;1.6187;1.564;-0.1848;0.00013084;1.6196;1.5675;2.95E-07;1.5675;1.5675;1.5698;1.565;1.06E-06;1.5698;1.565;1.5675;1.5675;426.84;456.93;393.92;490.93;491.41;490.47;67.053;275;31;1.7488;0.0521;-1.46435;0;2
0.97971;1.7846;1.7728;0.83745;0.00041108;1.7978;1.7763;4.29E-05;1.7462;1.7462;1.7755;1.7314;0.00020202;1.7755;1.7314;1.7462;1.7462;426.35;457.07;394.52;513.02;518.9;498.55;78.529;305;14;0.93535;0.0215;-0.80489;0;2
4.5488;5.3918;5.3237;4.4145;0.00011714;5.4192;5.3274;4.80E-05;5.2911;5.2911;5.3303;5.2792;9.66E-05;5.3303;5.2792;5.2911;5.2911;483.73;484.65;482.02;520.45;521.36;515.52;242.04;931;18;0.9092;0.0918;-0.843;0;2
4.8923;5.2694;5.2637;4.8716;0.00045908;5.3225;5.2509;0.0003562;5.2057;5.2057;5.2695;5.184;0.0005036;5.2695;5.184;5.2057;5.2057;475.26;476;473.92;525.09;527.29;516.69;240.53;915;14;0.3921;0.0716;-0.3771;0;2
-0.13033;1.1756;1.1493;-0.39653;0.00017334;1.1795;1.1528;1.63E-06;1.1407;1.1407;1.152;1.1377;1.34E-05;1.152;1.1377;1.1407;1.1407;426.83;457.41;394.67;500.43;501.83;493.88;49.648;200;21;1.54583;0.0267;-1.30593;0;2
2.3609;3.712;3.6566;2.0786;0.0002702;3.7319;3.6602;3.75E-05;3.6213;3.6213;3.6605;3.6078;0.00014084;3.6605;3.6078;3.6213;3.6213;426.79;457.38;394.68;515.58;517.44;508.79;163.76;636;20;1.578;0.0717;-1.3511;0;2
2.7389;4.3217;4.2084;2.3701;0.00013425;4.3247;4.2119;1.90E-06;4.2094;4.2094;4.215;4.2037;4.52E-06;4.215;4.2037;4.2094;4.2094;426.98;457.4;394.56;510.08;510.37;509.24;188.24;740;25;1.8383;0.1128;-1.5828;0;2
1.0464;2.1489;2.1344;0.84365;0.00083993;2.1632;2.1379;6.24E-05;2.1028;2.1028;2.1372;2.0838;0.00034037;2.1372;2.0838;2.1028;2.1028;426.26;456.99;394.47;515.81;522.49;501.19;95.013;367;13;1.29075;0.0253;-1.1025;0;2
-0.74997;3.2772;3.2;-1.6508;0.001487;3.2856;3.2036;6.78E-06;3.1744;3.1744;3.204;3.1658;8.06E-05;3.204;3.1658;3.1744;3.1744;426.83;457.41;394.67;512.86;514.07;506.6;141.41;557;21;4.8508;0.082;-4.02717;0;2
-6.7523;4.8435;4.7235;-8.9947;0.015898;4.8511;4.7272;7.52E-06;4.6819;4.6819;4.7334;4.6662;0.00031664;4.7334;4.6662;4.6819;4.6819;434.52;457.2;425.94;521.12;522.97;514.18;209.09;821;16;13.7182;0.1239;-11.5958;0;2
3.6979;4.4048;4.311;3.5654;3.12E-05;4.4103;4.3145;6.56E-06;4.3166;4.3166;4.3241;4.3082;1.14E-05;4.3241;4.3082;4.3166;4.3166;426.58;456.46;393.28;496.96;497.42;496.47;188.49;758;34;0.7456;0.0958;-0.7069;0;2
1.081;1.8302;1.7948;0.92747;4.89E-05;1.8376;1.7983;3.69E-06;1.7832;1.7832;1.7977;1.7803;1.35E-05;1.7977;1.7803;1.7832;1.7832;426.98;457.4;394.56;501.46;502.22;496.58;78.385;313;25;0.86733;0.0393;-0.7492;0;2
2.7887;3.4465;3.3699;2.6632;2.12E-05;3.4494;3.3733;1.42E-06;3.3723;3.3723;3.3764;3.3676;2.34E-06;3.3764;3.3676;3.3723;3.3723;426.47;456.22;393.08;493.98;494.22;493.75;146.32;592;35;0.7067;0.0761;-0.6578;0;2
2.5611;3.1383;3.125;2.4819;0.00035752;3.1679;3.1265;0.00015257;3.0812;3.0812;3.1282;3.0632;0.00036662;3.1282;3.0632;3.0812;3.0812;426.52;457.2;394.62;518.46;522.1;506.98;140.42;540;16;0.6431;0.0414;-0.5772;0;2
1.7212;2.6637;2.6035;1.5194;5.44E-05;2.6697;2.607;2.31E-06;2.5958;2.5958;2.607;2.5898;6.97E-06;2.607;2.5898;2.5958;2.5958;426.98;457.32;394.4;503.4;504.26;500.26;114.59;456;27;1.0841;0.0627;-0.9425;0;2
0.42037;0.78584;0.75916;0.34542;7.07E-06;0.78629;0.76251;6.45E-08;0.76347;0.76347;0.7643;0.76158;1.29E-07;0.7643;0.76158;0.76347;0.76347;426.47;456.22;393.08;473.8;475.94;473.43;31.67;134;35;0.41374;0.02378;-0.36547;0;2
1.3828;4.8078;4.6448;0.54168;0.00068829;4.8108;4.6483;2.39E-06;4.6539;4.6539;4.6619;4.6469;6.96E-06;4.6619;4.6469;4.6539;4.6539;433.56;456.61;422.06;498.5;498.89;498.1;202.59;817;33;4.10312;0.1625;-3.425;0;2
1.818;2.3419;2.3323;1.7413;0.00031732;2.3637;2.3323;0.0001063;2.2978;2.2978;2.3353;2.2822;0.00029531;2.3353;2.2822;2.2978;2.2978;426.52;457.2;394.62;514.53;519.13;501.71;103.89;402;16;0.591;0.0314;-0.5239;0;2
1.0474;4.3879;4.3338;0.32293;0.0027696;4.4099;4.3374;7.62E-05;4.2713;4.2713;4.3377;4.2428;0.00066727;4.3377;4.2428;4.2713;4.2713;426.26;456.99;394.47;524.56;528.48;512.74;195.7;749;13;4.01087;0.0725;-3.3405;0;2
2.7058;3.1594;3.1065;2.6323;1.32E-05;3.1667;3.1101;2.82E-06;3.1014;3.1014;3.1104;3.0956;4.81E-06;3.1104;3.0956;3.1014;3.1014;426.98;457.34;394.42;506.62;507.2;504.56;138.1;545;26;0.4742;0.0566;-0.4536;0;2
2.6867;5.3719;5.205;2.0337;0.00039716;5.3749;5.2085;2.51E-06;5.2132;5.2132;5.2197;5.2065;5.23E-06;5.2197;5.2065;5.2132;5.2132;475.5;477.55;471.6;501.91;502.12;501.72;229.03;916;31;3.1713;0.1664;-2.6852;0;2
0.50219;3.9419;3.8044;-0.33518;0.00070672;3.9435;3.8079;1.19E-06;3.8125;3.8125;3.8171;3.8069;1.85E-06;3.8171;3.8069;3.8125;3.8125;426.68;456.61;393.49;497.47;497.72;497.34;165.31;669;33;4.13958;0.1356;-3.43971;0;2
3.047;3.4259;3.4179;3.0208;0.0002807;3.4611;3.4156;0.00017942;3.3742;3.3742;3.4215;3.3608;0.00031208;3.4215;3.3608;3.3742;3.3742;426.59;457.24;394.65;518.48;521;508.77;153.9;592;17;0.3971;0.0455;-0.3789;0;2
1.0678;1.412;1.3772;1.0035;5.68E-06;1.4128;1.3806;1.34E-07;1.3789;1.3789;1.3802;1.3773;1.94E-07;1.3802;1.3773;1.3789;1.3789;426.47;456.22;393.08;483.28;483.59;482.59;58.502;242;35;0.3737;0.0322;-0.3442;0;2
2.686;3.1167;3.0523;2.6093;9.37E-06;3.1197;3.0558;1.49E-06;3.0588;3.0588;3.0627;3.0538;2.20E-06;3.0627;3.0538;3.0588;3.0588;426.58;456.46;393.28;494.67;495.04;494.38;132.97;537;34;0.443;0.0639;-0.4307;0;2
2.3941;2.7891;2.7898;2.3565;0.00048728;2.8194;2.7715;0.00024523;2.7468;2.7468;2.7928;2.7217;0.00052759;2.7928;2.7217;2.7468;2.7468;426.26;456.99;394.47;519.31;525.53;504.84;125.47;480;13;0.4333;0.0479;-0.395;0;2
5.0311;5.5692;5.4739;4.9435;1.65E-05;5.5756;5.4774;4.94E-06;5.4827;5.4827;5.4904;5.4749;6.56E-06;5.4904;5.4749;5.4827;5.4827;500.14;502.12;496.47;503.61;503.75;503.4;242.76;964;30;0.5304;0.0982;-0.5381;0;2
4.5959;4.9935;5.0081;4.5603;0.0010837;5.0557;4.9625;0.00078645;4.933;4.933;5.0126;4.8951;0.0012253;5.0126;4.8951;4.933;4.933;449.65;456.73;448.15;528.56;533.4;515.81;229.47;865;10;0.4478;0.0932;-0.3976;0;2
4.0424;4.5207;4.4441;3.9655;1.20E-05;4.5257;4.4477;2.65E-06;4.4482;4.4482;4.4544;4.4423;3.62E-06;4.4544;4.4423;4.4482;4.4482;428.03;457.32;405.68;507.5;507.75;507.25;198.46;782;27;0.4786;0.078;-0.4783;0;2
1.978;4.036;3.9589;1.5053;0.00041618;4.0516;3.9625;2.16E-05;3.9272;3.9272;3.963;3.9156;0.00010932;3.963;3.9156;3.9272;3.9272;426.79;457.38;394.68;516.24;517.51;509.97;177.53;690;20;2.4536;0.0891;-2.058;0;2
-0.41073;0.7549;0.72638;-0.65372;8.63E-05;0.75513;0.72982;3.67E-08;0.72968;0.72968;0.73039;0.72887;4.53E-08;0.73039;0.72887;0.72968;0.72968;426.97;457.27;394.32;483.42;484.6;483.12;30.51;128;28;1.3801;0.02531;-1.16563;0;2
0.66922;1.0934;1.087;0.60268;0.00015937;1.1042;1.0878;2.11E-05;1.072;1.072;1.0897;1.0609;8.86E-05;1.0897;1.0609;1.072;1.072;426.07;456.82;394.35;509.69;517.05;494.9;47.931;187;11;0.48432;0.0164;-0.42418;0;2
1.8696;2.2357;2.195;1.8086;7.16E-06;2.2404;2.1985;7.96E-07;2.1922;2.1922;2.1983;2.1897;1.38E-06;2.1983;2.1897;2.1922;2.1922;426.97;457.27;394.32;500.04;500.44;497.45;96.326;385;28;0.3864;0.0419;-0.3661;0;2
1.9508;2.8912;2.8826;1.7866;0.0011073;2.9139;2.8749;0.0001799;2.8382;2.8382;2.8856;2.8063;0.00072758;2.8856;2.8063;2.8382;2.8382;425.97;456.73;394.28;521.78;530.16;505.73;130;495;10;1.096;0.039;-0.9404;0;2
2.9271;4.7731;4.6421;2.4963;0.00018649;4.7774;4.6456;3.08E-06;4.6443;4.6443;4.6526;4.6352;8.26E-06;4.6526;4.6352;4.6443;4.6443;433.63;457.18;422.57;504.52;504.99;504.04;205.36;816;29;2.1458;0.1318;-1.846;0;2
2.3616;2.9112;2.8765;2.2745;8.06E-05;2.9285;2.8801;3.26E-05;2.8534;2.8534;2.8799;2.844;7.23E-05;2.8799;2.844;2.8534;2.8534;426.88;457.39;394.66;510.93;512.47;504.32;128.12;501;22;0.602;0.0484;-0.5496;0;2
3.2796;4.5428;4.4269;3.0005;8.32E-05;4.547;4.4304;3.02E-06;4.4327;4.4327;4.4399;4.4258;6.59E-06;4.4399;4.4258;4.4327;4.4327;427.75;457.27;404.05;505.92;506.23;505.48;196.78;779;28;1.4264;0.1166;-1.2632;0;2
1.9156;4.0434;3.922;1.3921;0.00025136;4.0452;3.9255;1.15E-06;3.9275;3.9275;3.9315;3.9225;2.05E-06;3.9315;3.9225;3.9275;3.9275;426.98;457.32;394.4;506.7;506.89;506.49;174.14;690;27;2.5299;0.1197;-2.1278;0;2
2.8042;3.1836;3.1869;2.778;0.00054113;3.2204;3.1671;0.00031389;3.1375;3.1375;3.1901;3.115;0.00060487;3.1901;3.115;3.1375;3.1375;426.26;456.99;394.47;521.35;526.38;507.68;143.9;549;13;0.4089;0.0533;-0.3794;0;2
2.0811;3.6632;3.6149;1.7461;0.00047927;3.6848;3.6185;5.13E-05;3.5721;3.5721;3.6188;3.5585;0.00023218;3.6188;3.5585;3.5721;3.5721;426.67;457.28;394.68;517.82;519.88;509.1;162.13;627;18;1.8688;0.0663;-1.5821;0;2
1.2482;1.9228;1.8739;1.1042;2.40E-05;1.9245;1.8774;3.14E-07;1.8738;1.8738;1.8769;1.872;6.52E-07;1.8769;1.872;1.8738;1.8738;426.94;457.18;394.18;496.59;496.88;495.1;81.597;329;29;0.7697;0.0471;-0.6746;0;2
4.8257;5.1969;5.1278;4.7772;1.26E-05;5.2056;5.1313;6.58E-06;5.13;5.13;5.14;5.1213;8.28E-06;5.14;5.1213;5.13;5.13;468.78;470.4;465.69;506.42;506.67;506.03;228.47;902;28;0.3506;0.0743;-0.3712;0;2
-0.90497;1.3205;1.2823;-1.352;0.00036713;1.3226;1.2858;4.54E-07;1.2776;1.2776;1.2851;1.2747;4.77E-06;1.2851;1.2747;1.2776;1.2776;426.95;457.39;394.59;497.84;498.75;493.93;54.947;224;24;2.6343;0.0368;-2.22547;0;2
3.5695;4.9878;4.9264;3.2869;0.00046279;5.0187;4.93;0.00010613;4.8752;4.8752;4.9319;4.8551;0.00034624;4.9319;4.8551;4.8752;4.8752;446.72;457.2;444.24;522.48;524.56;514.71;223.62;857;16;1.6395;0.0887;-1.4183;0;2
1.4885;1.8566;1.8153;1.4208;6.54E-06;1.8584;1.8187;3.31E-07;1.817;1.817;1.8196;1.8152;5.36E-07;1.8196;1.8152;1.817;1.817;426.84;456.93;393.92;493.27;493.55;492.84;78.718;319;31;0.3945;0.0397;-0.3681;0;2
0.25928;1.6259;1.6006;-0.011136;0.00033498;1.6338;1.6042;8.55E-06;1.5816;1.5816;1.6034;1.5744;6.16E-05;1.6034;1.5744;1.5816;1.5816;426.74;457.34;394.69;507.03;509.8;496.84;69.975;277;19;1.611736;0.0296;-1.36662;0;2
2.0802;3.0699;2.9993;1.8664;5.77E-05;3.0757;3.0028;2.55E-06;2.9939;2.9939;3.0042;2.9886;7.15E-06;3.0042;2.9886;2.9939;2.9939;426.98;457.34;394.42;506.21;506.73;504.01;132.95;526;26;1.1329;0.0729;-0.9897;0;2
3.0116;3.644;3.5642;2.8906;1.91E-05;3.6468;3.5677;1.41E-06;3.5696;3.5696;3.5736;3.5651;2.17E-06;3.5736;3.5651;3.5696;3.5696;426.84;456.93;393.92;500.36;500.66;500.13;156.91;627;31;0.6736;0.0791;-0.6324;0;2
1.6301;2.0801;2.0316;1.544;9.69E-06;2.0815;2.035;3.48E-07;2.0339;2.0339;2.036;2.032;5.34E-07;2.036;2.032;2.0339;2.0339;426.68;456.61;393.49;491.67;491.84;491.38;87.811;357;33;0.4876;0.0465;-0.45;0;2
1.9652;2.5746;2.5141;1.8423;1.82E-05;2.5767;2.5176;5.57E-07;2.5162;2.5162;2.5193;2.5137;9.28E-07;2.5193;2.5137;2.5162;2.5162;426.94;457.18;394.18;500.25;500.54;498.91;110.51;442;29;0.6718;0.0591;-0.6094;0;2
0.21974;0.86754;0.85842;0.10986;0.00020478;0.87579;0.86192;7.12E-06;0.84778;0.84778;0.86109;0.84031;4.75E-05;0.86109;0.84031;0.84778;0.84778;426.07;456.82;394.35;506.99;513.27;493.95;37.553;148;11;0.74856;0.01387;-0.6478;0;2
2.8809;5.515;5.3477;2.2421;0.00038101;5.518;5.3512;2.75E-06;5.3542;5.3542;5.3607;5.3452;6.14E-06;5.3607;5.3452;5.3542;5.3542;488.35;490.29;484.68;503.41;503.7;503.28;236;941;30;3.1056;0.1668;-2.6341;0;2
-24.021;3.1045;2.9846;-25.277;0.058163;3.105;2.9882;8.09E-07;2.9984;2.9984;3.0065;2.9865;1.74E-05;3.0065;2.9865;2.9984;2.9984;426.95;457.39;394.59;503.99;505.76;502.66;119.93;522;24;28.2616;0.1168;-27.1255;0;2
0.99588;1.4354;1.4223;0.92321;8.63E-05;1.4466;1.4258;1.96E-05;1.4044;1.4044;1.425;1.3977;6.38E-05;1.425;1.3977;1.4044;1.4044;426.67;457.28;394.68;506.84;509.91;496.16;62.49;246;18;0.49909;0.0208;-0.43952;0;2
1.2468;3.3739;3.3223;0.77774;0.00081622;3.3904;3.3259;3.81E-05;3.2837;3.2837;3.326;3.2714;0.0002424;3.326;3.2714;3.2837;3.2837;426.67;457.28;394.68;516.88;519.08;508.09;148.45;576;18;2.54456;0.0645;-2.1271;0;2
1.4281;1.9588;1.9251;1.3296;2.84E-05;1.9672;1.9287;5.05E-06;1.914;1.914;1.9281;1.9112;1.37E-05;1.9281;1.9112;1.914;1.914;426.98;457.4;394.56;502.42;503.19;497.29;84.424;336;25;0.5955;0.0385;-0.5307;0;2
3.7105;4.4942;4.4019;3.5612;2.99E-05;4.4979;4.4054;2.10E-06;4.4031;4.4031;4.4084;4.3973;3.41E-06;4.4084;4.3973;4.4031;4.4031;427.41;457.32;401.59;507.42;507.61;507.12;196.28;774;27;0.8407;0.0925;-0.7837;0;2
1.3952;1.7846;1.7815;1.3437;0.00028114;1.802;1.7734;8.78E-05;1.7547;1.7547;1.7842;1.7363;0.0002527;1.7842;1.7363;1.7547;1.7547;426.17;456.9;394.4;514.42;522.07;498.51;79.335;306;12;0.4378;0.0286;-0.3894;0;2
4.2066;4.8881;4.872;4.1286;0.00065958;4.9353;4.8693;0.00035926;4.8072;4.8072;4.8762;4.781;0.00073265;4.8762;4.781;4.8072;4.8072;441.42;456.99;437.57;525.56;528.73;514.66;222.2;844;13;0.7434;0.066;-0.6815;0;2
0.27005;1.0002;0.96741;0.11724;3.15E-05;1.001;0.9708;1.18E-07;0.96901;0.96901;0.97067;0.9671;3.73E-07;0.97067;0.9671;0.96901;0.96901;426.47;456.22;393.08;477.53;478.14;477.03;40.402;170;35;0.85017;0.0302;-0.73015;0;2
-60.848;5.7372;5.5679;-61.654;0.71147;5.7413;5.5716;2.95E-06;5.5571;5.5571;5.62;5.5279;0.00036093;5.62;5.5279;5.5571;5.5571;501.4;502.09;500.19;520.62;524.13;511.31;221.51;966;12;67.2219;0.1697;-66.5852;0;2
4.4189;4.8256;4.7479;4.3556;2.02E-05;4.8347;4.7514;1.17E-05;4.7567;4.7567;4.7675;4.7446;1.57E-05;4.7675;4.7446;4.7567;4.7567;439.17;457.07;432.22;503.33;504.08;502.62;210.52;836;30;0.3923;0.0833;-0.4067;0;2
1.3313;2.6926;2.6765;1.0776;0.0013308;2.7106;2.6801;9.76E-05;2.6355;2.6355;2.6794;2.6077;0.0005455;2.6794;2.6077;2.6355;2.6355;426.17;456.9;394.4;519.3;526.56;503.71;119.9;460;12;1.5989;0.0305;-1.3613;0;2
2.4467;2.8297;2.7739;2.3806;7.33E-06;2.8325;2.7774;1.10E-06;2.7783;2.7783;2.7821;2.7741;1.62E-06;2.7821;2.7741;2.7783;2.7783;426.89;457.07;394.02;499.78;500.14;499.38;122.03;488;30;0.3933;0.0551;-0.383;0;2
-0.39441;1.9807;1.959;-0.77454;0.0022507;1.9899;1.9626;2.13E-05;1.9303;1.9303;1.9618;1.9157;0.00023828;1.9618;1.9157;1.9303;1.9303;426.35;457.07;394.52;513.9;519.54;499.84;86.228;337;14;2.73354;0.0273;-2.37511;0;2
4.4743;5.108;5.0895;4.4095;0.00059077;5.157;5.0899;0.00035056;5.027;5.027;5.0957;5.0027;0.00066188;5.0957;5.0027;5.027;5.027;458.72;459.4;457.49;525.95;528.71;516.11;232.55;883;13;0.68;0.0671;-0.6337;0;2
0.93814;1.3416;1.3162;0.86298;1.62E-05;1.3467;1.3197;2.57E-06;1.3101;1.3101;1.3189;1.3072;7.32E-06;1.3189;1.3072;1.3101;1.3101;426.95;457.39;394.59;498.85;499.9;494.44;57.353;230;24;0.45322;0.027;-0.40346;0;2
1.7477;2.4255;2.3795;1.6153;3.43E-05;2.4337;2.383;3.97E-06;2.3686;2.3686;2.3827;2.3648;1.07E-05;2.3827;2.3648;2.3686;2.3686;426.98;457.34;394.42;503.72;504.37;499.75;104.73;416;26;0.7642;0.0507;-0.6778;0;2
-0.40618;0.98831;0.96375;-0.68539;0.00018889;0.99101;0.96727;9.12E-07;0.95817;0.95817;0.96644;0.95541;8.89E-06;0.96644;0.95541;0.95817;0.95817;426.79;457.38;394.68;499.28;500.78;493.43;41.466;168;20;1.64914;0.02374;-1.39449;0;2
0.11577;1.5555;1.5409;-0.12288;0.00096593;1.5652;1.5444;1.88E-05;1.5183;1.5183;1.5436;1.5045;0.00015867;1.5436;1.5045;1.5183;1.5183;426.26;456.99;394.47;512.1;518.54;497.39;67.799;265;13;1.66378;0.0208;-1.43973;0;2
0.464;0.84168;0.82392;0.39012;1.62E-05;0.84515;0.8274;1.51E-06;0.82032;0.82032;0.82656;0.81812;5.79E-06;0.82656;0.81812;0.82032;0.82032;426.79;457.38;394.68;497.5;498.8;492.45;35.759;144;20;0.4338;0.01775;-0.37768;0;2
2.4591;3.1593;3.0833;2.3183;2.46E-05;3.1631;3.0867;1.36E-06;3.0878;3.0878;3.0935;3.0837;2.45E-06;3.0935;3.0837;3.0878;3.0878;426.58;456.46;393.28;494.69;495.41;494.25;134.11;542;34;0.765;0.0764;-0.7002;0;2
4.2987;5.2782;5.2037;4.1255;0.00014219;5.3026;5.2073;4.85E-05;5.1727;5.1727;5.2097;5.1595;0.00010916;5.2097;5.1595;5.1727;5.1727;472.94;473.84;471.28;520.36;521.43;515.26;236.51;910;18;1.0782;0.0953;-0.9795;0;2
3.7293;4.6648;4.645;3.5823;0.00090127;4.7072;4.6467;0.00033955;4.5782;4.5782;4.6493;4.5494;0.00090895;4.6493;4.5494;4.5782;4.5782;430.15;456.9;416.54;526.12;529.99;514.41;211.7;803;12;1.0627;0.0605;-0.9355;0;2
-0.86307;2.7229;2.6846;-1.5009;0.003518;2.7339;2.6882;2.38E-05;2.647;2.647;2.6876;2.6291;0.00031798;2.6876;2.6291;2.647;2.647;426.52;457.2;394.62;515.87;520.17;503.03;118.53;463;16;4.1855;0.0457;-3.58597;0;2
5.0731;5.46;5.459;5.0517;0.00060958;5.5175;5.441;0.00047307;5.395;5.395;5.4643;5.3725;0.00067217;5.4643;5.3725;5.395;5.395;492.17;492.89;490.94;526.16;528.52;516.98;249.8;948;13;0.4073;0.0765;-0.3869;0;2
-0.4993;0.9013;0.87121;-0.79789;0.00012862;0.90194;0.8747;7.56E-08;0.87205;0.87205;0.87406;0.87105;4.04E-07;0.87406;0.87105;0.87205;0.87205;426.95;457.39;394.59;492.41;492.84;490.74;37.146;153;24;1.6691;0.02724;-1.4006;0;2
-16.291;4.969;4.801;-19.765;0.036345;4.9716;4.8046;1.98E-06;4.7916;4.7916;4.8223;4.781;7.37E-05;4.8223;4.781;4.7916;4.7916;440.12;457.34;435.05;516.47;517.45;513.41;207.38;839;19;24.566;0.167;-21.26;0;2
0.93176;1.4737;1.4674;0.84535;0.0003173;1.4869;1.4658;4.34E-05;1.446;1.446;1.4701;1.4303;0.0001815;1.4701;1.4303;1.446;1.446;426.07;456.82;394.35;512.83;521.09;497.06;65.069;252;11;0.62205;0.0211;-0.54194;0;2
3.1974;3.9722;3.8832;3.0432;4.29E-05;3.9786;3.8868;8.86E-06;3.8879;3.8879;3.8972;3.8766;1.81E-05;3.8972;3.8766;3.8879;3.8879;426.94;457.18;394.18;503.77;504.61;502.98;172.02;683;29;0.84;0.0918;-0.7748;0;2
1.6605;2.1302;2.1008;1.5823;3.60E-05;2.142;2.1043;1.09E-05;2.0851;2.0851;2.1038;2.0808;2.62E-05;2.1038;2.0808;2.0851;2.0851;426.95;457.39;394.59;504.75;505.92;498.27;92.459;366;24;0.5185;0.0377;-0.4697;0;2
2.2408;4.1945;4.1509;1.8263;0.0010768;4.2212;4.1545;0.00010025;4.0926;4.0926;4.1548;4.0717;0.00052081;4.1548;4.0717;4.0926;4.0926;426.35;457.07;394.52;523.44;526.57;512.24;187.73;718;14;2.3246;0.0667;-1.9537;0;2
3.3733;3.8365;3.8143;3.3279;0.00017265;3.8693;3.8179;0.00010516;3.7742;3.7742;3.8183;3.7591;0.00018541;3.8183;3.7591;3.7742;3.7742;426.74;457.34;394.69;517.26;519.08;509.72;171.69;663;19;0.4864;0.0514;-0.4632;0;2
4.9292;5.4062;5.4028;4.9059;0.00073014;5.4639;5.3861;0.00051907;5.3341;5.3341;5.408;5.3092;0.00082267;5.408;5.3092;5.3341;5.3341;486.43;487.1;485.26;527.26;530.13;517.14;247.46;937;12;0.4969;0.0778;-0.477;0;2
2.0782;2.8671;2.8253;1.9284;0.00010743;2.8824;2.8288;2.52E-05;2.8023;2.8023;2.8286;2.794;7.30E-05;2.8286;2.794;2.8023;2.8023;426.88;457.39;394.66;510.75;512.21;504.05;125.66;492;22;0.8969;0.0536;-0.7889;0;2
2.5438;3.246;3.2248;2.433;0.00032658;3.2736;3.2284;0.00011699;3.1822;3.1822;3.2282;3.1685;0.00031072;3.2282;3.1685;3.1822;3.1822;426.59;457.24;394.65;517.73;520.48;507.38;144.77;558;17;0.7918;0.0452;-0.7022;0;2
4.1802;4.7248;4.639;4.0882;2.99E-05;4.7331;4.6425;1.34E-05;4.6447;4.6447;4.6551;4.6332;2.05E-05;4.6551;4.6332;4.6447;4.6447;433.51;456.93;422.1;501.66;502.36;500.94;204.82;816;31;0.5508;0.0906;-0.5446;0;2
4.1317;4.8107;4.7552;4.0328;0.00011342;4.8361;4.7588;5.63E-05;4.7251;4.7251;4.7602;4.7145;0.000106;4.7602;4.7145;4.7251;4.7251;437.55;457.34;431.01;518.75;519.72;513.65;215.49;831;19;0.7224;0.0773;-0.679;0;2
5.0294;5.4463;5.3978;4.993;5.45E-05;5.4712;5.4014;3.79E-05;5.3751;5.3751;5.4044;5.3646;5.21E-05;5.4044;5.3646;5.3751;5.3751;491.47;492.46;489.68;519.23;519.88;515.32;245.5;946;19;0.4048;0.0698;-0.4169;0;2
3.2216;3.8277;3.7647;3.1191;3.14E-05;3.8392;3.7682;8.95E-06;3.7547;3.7547;3.7707;3.7484;1.70E-05;3.7707;3.7484;3.7547;3.7547;426.95;457.39;394.59;510.86;511.4;508.44;168.56;660;24;0.6456;0.071;-0.6061;0;2
1.4171;2.1675;2.1543;1.285;0.00043229;2.1845;2.1579;7.44E-05;2.1226;2.1226;2.1572;2.1056;0.00028803;2.1572;2.1056;2.1226;2.1226;426.44;457.12;394.58;514.38;519.71;501.04;95.817;371;15;0.8693;0.0266;-0.7504;0;2
